url,title,src,score,release_date,release_location,release_dates,genre,week_box_value,total_box_value,cast_str
/films/1230685,猎杀T34,https://p0.pipi.cn/mmdb/d2dad5925370fa0fafaf334bc92b5b68411bf.jpg?imageView2/1/w/218/h/300,9.1,俄罗斯, 126分钟,2020-12-11中国大陆上映, 动作  /  历史  /  战争 ,908.0,2326.0,"阿列克赛·西多洛夫（导演） / 伊琳娜·斯达森保姆（饰：安雅·雅特塞娃 Anya Yartseva） / 亚历山大·佩特罗夫（饰：尼古拉·伊武什金 Nikolay Ivushkin） / 文森兹·凯弗（饰：克劳斯·耶格尔 Klaus Jäger） / 阿列克赛·西多洛夫（导演） / 伊琳娜·斯达森保姆（饰：安雅·雅特塞娃 Anya Yartseva） / 亚历山大·佩特罗夫（饰：尼古拉·伊武什金 Nikolay Ivushkin） / 文森兹·凯弗（饰：克劳斯·耶格尔 Klaus Jäger） / 维克多·多勃朗拉沃夫（饰：斯蒂芬·瓦西里诺克 Stepan Vasilyonok） / 安东·波格丹诺夫（饰：德米扬·沃尔乔克 Demyan Volchok） / 尤里·鲍里索夫（饰：约诺夫 Ionov） / 彼得·斯科沃尔佐夫 / 约书亚·格罗斯（饰：Thielicke） / 阿尔焦姆·贝斯特罗夫（饰：柯林 Korin） / 西蒙·特列斯库诺夫（饰：瓦西里 Vasiliy） / 伊格·克里普诺夫 / 沃尔夫冈·塞尔尼（饰：Hein） / 阿列克西·乌沙科夫（饰：Telephonist） / 米凯尔·德扎尼比肯 / Brian Flaccus（饰：Nikolai,） / Philip Hersh（饰：Hein,Gimmler,Oberkap,Voice on radio,/  /  /） / Artur Ivanov（饰：Narrator,） / Artur Sopelnik（饰：Kobzarenko） / 丹尼拉·拉斯玛柯辛（饰：Vasechkin） / Dirc Simpson（饰：Grimm） / Vasiliy Butkevich（饰：Korin's Orderly） / Elena Drobysheva（饰：Ivushkin's Mother） / Anton Shurtsov（饰：Chief of Staff） / Guram Bablishvili（饰：Gabuliya） / Robert Eliot（饰：Guderian） / Christoph Glaubacker（饰：Weiss） / Robinson Reichel（饰：Heinrich Himmler） / 伊琳娜·斯达森保姆（饰：Anya Yartseva）"
/films/342036,新变种人,https://p0.pipi.cn/mmdb/d2dad5927e10fa0faf3139f370f31e6f56275.jpg?imageView2/1/w/218/h/300,4.9,美国, 94分钟,2020-08-28美国上映, 动作  /  科幻  /  恐怖 , None, None,"乔什·波恩（导演） / 麦茜·威廉姆斯（饰：""变种人狼毒 Rahne Sinclair） / 亚历桑德拉·希普（饰：Ororo Munroe,Storm） / 安雅·泰勒-乔伊（饰：变种人Magik） / 艾莉丝·布拉加（饰：塞西利亚·雷耶斯） / 乔什·波恩（导演） / 麦茜·威廉姆斯（饰：""变种人狼毒 Rahne Sinclair） / 亚历桑德拉·希普（饰：Ororo Munroe,Storm） / 安雅·泰勒-乔伊（饰：变种人Magik） / 艾莉丝·布拉加（饰：塞西利亚·雷耶斯） / 查理·希顿（饰：加农炮） / 亨利·扎格（饰：太阳黑子） / 安东尼奥·班德拉斯（饰：--） / 布鲁·亨特（饰：月星 Danielle Moonstar / Mirage） / 亚当·比奇 / 科尔比·甘妮特 / 莎拉·贝纳尼（饰：Flo） / 海皮·安德森（饰：Reverend） / 玛丽莲·曼森（饰：Smiling Man,） / Jeffrey Corazzini（饰：Coal Miner） / Thomas Rhett Kee（饰：Sam's Father） / Mickey Gilmore（饰：Coal Miner） / 罗斯玛丽C·克雷莫纳（导演） / Matt Bouldry（导演）"
/films/1368323,鬼灭之刃 那田蜘蛛山篇,https://p0.pipi.cn/mmdb/d2dad5927a302f67cb92578146dbeed452165.jpg?imageView2/1/w/218/h/300,7.1,日本, 138分钟,2020-10-17日本上映, 动作  /  奇幻  /  动画 , None, None,花江夏树 / 鬼头明里 / 下野纮 / 松冈祯丞 / 内山昂辉（饰：累） / 花江夏树 / 鬼头明里 / 下野纮 / 松冈祯丞 / 内山昂辉（饰：累）
/films/1219669,猛禽小队和哈莉·奎茵,https://p0.pipi.cn/mmdb/d2dad5925372ffe7aaddd2c05af0f77842b8a.jpg?imageView2/1/w/218/h/300,7.1,美国, 109分钟,2020-02-07美国上映, 动作  /  冒险  /  犯罪 , None, None,"阎羽茜（导演） / 玛歌特·罗比（饰：哈莉·奎茵 Harley Quinn） / 玛丽·伊丽莎白·温斯特德（饰：女猎手海伦娜·贝尔蒂内利 Helena Bertinelli / Huntress） / 罗西·培瑞兹（饰：蕾妮·蒙托亚 Renee Montoya） / 朱尼·斯莫利特（饰：黑金丝雀黛娜·兰斯 Dinah Lance / Black Canary） / 阎羽茜（导演） / 玛歌特·罗比（饰：哈莉·奎茵 Harley Quinn） / 玛丽·伊丽莎白·温斯特德（饰：女猎手海伦娜·贝尔蒂内利 Helena Bertinelli / Huntress） / 罗西·培瑞兹（饰：蕾妮·蒙托亚 Renee Montoya） / 朱尼·斯莫利特（饰：黑金丝雀黛娜·兰斯 Dinah Lance / Black Canary） / 伊万·麦克格雷格（饰：黑面具罗曼·赛恩尼斯） / 埃拉·杰伊·巴斯科（饰：卡珊德拉·该隐 Cassandra Cain） / 克里斯·梅西纳（饰：Victor Zsasz） / 黄阿丽（饰：Ellen Yee） / 戴维·尤里（饰：Sleazy Breeder） / 萨拉·蒙特斯（饰：Shallow Friend #1 / Kathrine） / 伊莎贝尔·帕克扎德（饰：Shallow Friend #2） / 丹尼尔·伯恩哈特（饰：Sionis' Chauffeur） / 德里克·威尔逊（饰：Tim Evans） / 乔·布卡罗三世（饰：Carlos Rossi） / 弗朗克西斯·周（饰：Mr. Keo） / 布鲁诺·奥利弗（饰：Sal） / 马修·维利希（饰：Happy） / 杰里米·丹茨林格（饰：Desk Sergeant） / 迈克尔机（饰：Drago） / 杰西·布什（饰：Officer Dini） / 史蒂文·威廉姆斯（饰：Captain Patrick Erickson） / 夏洛林·阿莫亚（饰：Maria Bertinelli） / 罗伯特·卡特里尼（饰：Stefano Galante） / 埃迪·阿尔法诺（饰：Helena's Bodyguard） / 普拉莫德库马尔（饰：Irate shopkeeper） / K.K. 巴雷特（饰：Dr. Aguilar） / 西蒙·瑞（饰：Cell Guard） / 凯莱布·斯比尔亚兹（饰：Prisoner） / 萨拉·贝克（饰：Prisoner） / 埃夫卡·科瓦拉西尤斯（饰：Mercenary） / 山姆·哈格雷夫（饰：Mercenary） / 丹尼斯·基弗（饰：Mercenary） / 博亚娜·诺瓦科维奇（饰：Erika） / 埃里克·迈克尔·科尔（饰：Disgruntled man） / 提姆·里格比（饰：RR Passenger） / 大卫·安东尼·布廖内（饰：Joe Bertinelli） / 杰拉德·唐尼（饰：Judge） / 埃迪J·费尔南德斯（饰：Gauntlet Cop） / 尼科·格莱瑟姆（饰：Young Goon） / 朱迪·凯恩（饰：Bespectacled Secretary） / 杰夫·里帕瑞（饰：BBB Gang Member） / 詹妮尔·麦基（饰：热偶） / 伊戈·米基塔斯（饰：Don） / 安东尼·莫利纳利（饰：Mafiosi） / 迪索·拉莫斯（饰：Gotham Detective） / 凯伦·特利哈（饰：Nun） / 多米尼克·培斯（饰：Roman's Goon） / 克里斯·卡内尔（饰：Desk Sergeant） / 巴迪·沙士汉德（饰：Coffee Cup Cop） / 帕努瓦特·安东尼·纳纳肯帕诺姆（饰：Prisoner） / 夏德·加斯帕德（饰：Lords Leader） / 奥克利·莱曼（饰：Mercedes Gang） / 玛丽·伊丽莎白·温斯泰德（饰：海伦娜·贝尔蒂内利、女猎手） / 沙琳·阿摩亚（饰：Maria Bertinelli） / 达纳·李（饰：Doc） / David Bianchi（饰：Henchman） / 安东尼·莫伦纳（饰：Mafiosi） / Paul Lasa（饰：Helena's Father） / Dan Cole（饰：Officer Timm） / 夏德·加斯帕德（饰：Lords Leader） / Keisha Tucker（饰：Roller Derby Girl） / Ellay Watson（饰：Roller Derby Fan） / Talon Reid（饰：Roman's Goon） / 瑞恩·沃森（饰：Prisoner #1） / Lenora May（饰：Mrs. Marcucci） / George Crayton（饰：Prisoner） / Bryan Sloyer（饰：Prisoner） / Richard King（饰：Mercedes Gang） / Sara Montez（饰：Shallow Friend #1,Kathrine） / Greice Santo（饰：Scantily Clad Crystal） / Miyuki Matsunaga（饰：Mrs. Keo） / Adinett Nsabimana（饰：Girl at the bar） / Shahaub Roudbari（饰：Smarmy Guy） / Sarah Rose Glassman（饰：Smuggled Girl） / Andy Hoff（饰：Erika's Date） / 弗农·科特士（饰：Club Dancer） / Jack Dourakos（饰：Club Goer） / 帕洛马·拉比诺夫（饰：Bitchy Teammate） / Crisoforo Aguilar（导演） / Scott Atkins（导演） / 查德·斯塔尔斯基（导演）"
/films/1218474,狐踪谍影,https://p0.pipi.cn/mmdb/d2dad5925372ffc7ed2ff741c175c7ed27af1.png?imageView2/1/w/218/h/300,8.0,中国大陆, 105分钟,2020-01-10中国大陆上映, 动作  /  战争 ,84.0,110.0,孙树培（导演） / 黄圣依（饰：孟雨） / 徐佳（饰：肖剑） / 曾志伟（饰：莫泰） / 李子雄（饰：苏东和） / 孙树培（导演） / 黄圣依（饰：孟雨） / 徐佳（饰：肖剑） / 曾志伟（饰：莫泰） / 李子雄（饰：苏东和） / 安琥（饰：王总） / 余男（饰：何大使） / 谢九儿（饰：程艳） / 维他亚·潘斯林加姆（饰：杰布） / 郑中玉（饰：宇航） / 郭艳（饰：苏娜） / 姿娜（饰：玛利亚） / 巴萨（饰：穆沙耶夫） / 刘亦彤（饰：小菲） / 巴萨姆·哈亚提（饰：穆沙耶夫） / 温海波（饰：老刘） / 张婉儿（饰：小蝶） / 郭振迦（饰：孟超） / 詹卢卡·佐帕（饰：Miles）
/films/1203734,多力特的奇幻冒险,https://p0.pipi.cn/mmdb/d2dad59253751b16bdd23634a52582349a379.jpg?imageView2/1/w/218/h/300,8.3,美国, 106分钟,2020-07-24中国大陆上映, 剧情  /  奇幻  /  冒险 ,3635.0,13602.0,"斯蒂芬·加汉（导演） / 小罗伯特·唐尼（饰：Dr. John Dolittle） / 麦克·辛（饰：Mudfly） / 杰西·巴克利（饰：Queen Victoria） / 艾玛·汤普森（饰：配音 Voice (配 Polynesia)） / 斯蒂芬·加汉（导演） / 小罗伯特·唐尼（饰：Dr. John Dolittle） / 麦克·辛（饰：Mudfly） / 杰西·巴克利（饰：Queen Victoria） / 艾玛·汤普森（饰：配音 Voice (配 Polynesia)） / 吉姆·布劳德本特 / 汤姆·赫兰德（饰：Jip） / 安东尼奥·班德拉斯（饰：Rassouli） / 史蒂芬·萨姆森（饰：Palace Guard） / 纳西尔·贾玛（饰：Prisoner） / 拉尔夫·尹爱森（饰：Arnall Stubbins） / 约瑟夫·巴德拉玛（饰：Prisoner） / 托尼娅·科妮斯（饰：The Island Milkmaid） / 萨姆森·卡约（饰：The Pirate） / 贝恩·科拉科（饰：Britannia Guard / Crew） / 卡西娅·史穆特妮亚克（饰：Lily Dolittle） / 萨克·霍兰（饰：Palace Guard） / 保罗·霍洛瓦蒂（饰：Crewman Spaulding） / 塔希尔·布尔汉（饰：Pirate） / 卡梅尔·拉尼亚多（饰：Lady Rose） / 艾玛·汤普森（饰：配音） / 拉尔夫·费因斯（饰：配音） / 赛琳娜·戈麦斯（饰：配音） / 克雷格·罗宾逊（饰：配音） / 库梅尔·南贾尼（饰：配音） / 艾德文·瑞丁（饰：配音） / 拉米·萨义德·马雷克（饰：Chee-Chee） / 拉尔夫·费因斯（饰：配音 Voice (配 Barry)） / 玛丽昂·歌迪亚（饰：配音 Voice (配 Tutu)） / 赛琳娜·戈麦斯（饰：配音 Voice (配 Betsy)） / 约翰·费雷克斯·安东尼·塞纳（饰：配音 Voice (配 Yoshi)） / 卡门·艾乔戈（饰：Regine） / 库梅尔·南贾尼（饰：配音 Voice (配 Plimpton)） / 奥克塔维亚·斯宾瑟（饰：配音 Voice (配 Dab-Dab)） / 克雷格·罗宾逊（饰：配音 Voice (配 Fleming)） / 弗朗西斯·德·拉·图瓦（饰：配音 Voice (配 Ginko-Who-Soars)） / 奥利弗·库珀史密斯（饰：Travis） / 尼克·穆罕默德（饰：White Mouse） / Josh Jefferies（饰：大猩猩Chee-chee） / Shaun McKee（饰：北极熊Yoshi） / Elliot Barnes-Worrell（饰：威廉·德里克船长） / Daniel Hoffmann-Gill（饰：犯人） / 佩佩·巴尔德拉马（饰：犯人） / 斯图尔特·斯卡德莫尔（饰：海盗） / 乔安娜·佩姬（饰：贝坦·斯塔宾斯） / 桑尼·阿什本·瑟金斯（饰：小阿诺尔·斯塔宾斯） / 奥利弗·克里斯（饰：加雷斯爵士） / 克莱夫·弗朗西斯（饰：大主教） / 马克·乌伯斯（饰：中尉） / David Sheinkopf（饰：唐·卡彭特利诺） / Martin Pemberton（饰：邮递员） / 马特·金（饰：克莱德） / John-Luke Roberts（饰：海盗、动物表演者） / Jane Leaney（饰：动物表演者） / 凯莉·斯泰堡丝（饰：Mouse,） / Chris Brazier（饰：Pirate Messenger） / Henry Holcomb（饰：Baby Animal,） / Clive Brunt（饰：Peeler 3） / 杰梅因·拉贾尼·杰克逊（饰：James the Dragonfly,） / Georgie-May Tearle（饰：Courtier） / 蒂姆·特洛洛尔（饰：Humphrey the Whale,） / Jim Carretta（饰：Beard Mouse,Leona,/） / 斯科特·门维尔（饰：Mouse,） / Josie Kidd / Neil Alexander Smith（饰：Rassouli Guard） / Chris Castaldi（导演） / 露西·贝文（导演）"
/films/1247287,死无对证,https://p0.pipi.cn/mmdb/d2dad5925375bf807707ac2f7d0db5ca61073.jpg?imageView2/1/w/218/h/300,8.3,意大利, 102分钟,2020-09-18中国大陆上映, 剧情  /  悬疑  /  犯罪 ,1724.0,2948.0,斯蒂法诺·摩尔蒂尼（导演） / 里卡多·斯卡马乔（饰：Adriano） / 米丽娅姆·莱昂内（饰：Laura） / 法布里齐奥·本蒂沃利奥（饰：Tommaso） / 马丽娅·派雅托（饰：Virginia） / 斯蒂法诺·摩尔蒂尼（导演） / 里卡多·斯卡马乔（饰：Adriano） / 米丽娅姆·莱昂内（饰：Laura） / 法布里齐奥·本蒂沃利奥（饰：Tommaso） / 马丽娅·派雅托（饰：Virginia） / 塞尔吉奥·罗马诺（饰：Agente interrogatorio） / 阿斯卡尼奥·巴尔博（饰：Responsabile della sicurezza） / 萨拉·卡迪纳莱蒂（饰：Sonia） / 亚历山德拉·卡里略（饰：Reporter） / 葆拉桑博（饰：Avvocato） / 尼古拉·潘内利（饰：Paolo） / 杰拉尔多·德布拉西奥（饰：Daniele Garri） / 法布瑞齐奥·班提佛格里欧（饰：托马索） / Ascanio Balbo（饰：Responsabile della sicurezza） / Marco Brinzi / 亚历山德罗·特德斯奇 / Francesco Vedovati（导演）
/films/1336825,七号房的礼物,https://p0.pipi.cn/mmdb/d2dad5927a3be1395b8d33666de8ab6d2b91f.jpg?imageView2/1/w/218/h/300,9.3,土耳其, 132分钟,2020-10-15中国大陆上映, 剧情 ,1089.0,1796.0,艾米·西米茨（导演） / 阿拉斯·布鲁特·伊涅姆利（饰：Memo） / 妮莎·索菲娅·阿克松古尔（饰：Ova） / 伊尔卡·阿克苏穆（饰：Askorozlu） / 梅苏特·阿库斯塔（饰：Yusuf） / 艾米·西米茨（导演） / 阿拉斯·布鲁特·伊涅姆利（饰：Memo） / 妮莎·索菲娅·阿克松古尔（饰：Ova） / 伊尔卡·阿克苏穆（饰：Askorozlu） / 梅苏特·阿库斯塔（饰：Yusuf） / 约达尔·奥库尔（饰：Yarbay Aydin） / 萨尔普·阿克卡亚（饰：Müdür Nail） / 塞利尔·托扬·乌伊萨尔（饰：Fatma） / 德尼兹·贝萨尔（饰：Teacher Mine） / 伊克尔·阿克萨姆（饰：阿斯柯罗佐） / Ferit Kaya（饰：阿里） / Emre Yetim（饰：艾娜） / Basri Albayrak（饰：厄洛尔） / Mert Zaim（饰：伊莱斯） / Yildiray Sahinler（饰：Hafiz） / Cankat Aydos（饰：Kaçak Asker (Fugitive Soldier)） / Dogukan Polat（饰：Tevfik） / Nadi Güler（饰：Head Guard Seref） / Gokhan Karacavus（饰：Mehmet aga） / Oguz Atbas（饰：Faysal） / 海雅尔·科索格鲁（饰：Ova (Young)） / Serhan Onat（饰：Meydanci Selim） / Özgür Dereli（饰：Guard Ahmet） / Eda Yilmaz（饰：Hülya）
/films/1214142,变身特工,https://p0.pipi.cn/mmdb/d2dad592537923be2ab12d3fc4efb054c784c.jpg?imageView2/1/w/218/h/300,9.1,美国, 102分钟,2020-01-03中国大陆上映, 喜剧  /  动作  /  科幻  /  动画  /  冒险 ,2536.0,10340.0,"尼克·布鲁诺（导演） / 威尔·史密斯（饰：兰斯·斯特灵 Lance Sterling） / 汤姆·赫兰德（饰：沃尔特·贝克特 Walter Beckett） / 凯伦·吉兰（饰：千里眼 Eyes） / 尼克·布鲁诺（导演） / 威尔·史密斯（饰：兰斯·斯特灵 Lance Sterling） / 汤姆·赫兰德（饰：沃尔特·贝克特 Walter Beckett） / 凯伦·吉兰（饰：千里眼 Eyes） / 拉什达·琼斯（饰：玛西·卡佩尔 Marcy Kappel） / 瑞秋·布罗斯纳安（饰：温蒂·贝克特 Wendy Beckett） / 本·门德尔森（饰：基利安 Killian） / 瑞芭·麦肯泰尔（饰：乔伊·杰金斯 Joy Jenkins） / 丘增（饰：木村胜 Kimura） / 哈立德·穆罕穆德·卡利（饰：顺风耳 Ears） / 斯特凡（饰：Italian tourist） / 卡拉·吉门内斯（饰：Geraldine） / JB·布兰科（饰：Agency Employee #2 / Marcy's Agent #3） / 艾德里安·冈萨雷斯（饰：Agency Employee #3 / Marcy's Agent #1） / 尼克·布鲁诺（饰：Agency Employee #11 / Pigeon Voice） / 特洛伊·奎安（饰：Agency Employee #12） / Toru Uchikado（饰：Yakuza #1） / 克莱尔·瑞安·克洛斯比（饰：Unitee） / Michi Yamato（饰：Yakuza #4,） / 陶尼·纽萨姆（饰：Agency Employee #1,） / Bex Marsh（饰：Agency Employee #5,Female Tourist,/） / Gabriel Conte（饰：Agency Employee #7,） / Eddie Mujica（饰：Agency Accountant,Male Tourist,/） / Matthew J. Munn（饰：Weapons Lab Soldier,） / 兰迪·汤姆（饰：Various Voices,Pigeon Voice,/   (as Randall Thom)） / Reggie De Leon（饰：Weapons Lab Tech,） / Jennifer Cain（饰：Additional Voice, (as Jen Cain)） / 大卫·陈（饰：Additional Voice,） / Annie Gonzalez（饰：Additional Voice,） / Masa Kanome（饰：Additional Voice,） / 迪娜·莫罗（饰：Additional Voice,） / 本·普罗斯基（饰：Additional Voice,） / Shane Sweet（饰：Additional Voice,） / 马克·丹尼尔·容森（饰：Agency Control Room Technician,） / 小泽一郎（饰：Yakuza #3,） / Hiroshi Sakata（饰：Yakuza #5,） / William-Christopher Stephens（饰：Agency Employee #4,Marcy's Agent #5,/） / 金伯莉·布鲁克斯（饰：Lance's Car, (as Kimberly D. Brooks)） / 克里奇亚·巴约斯（饰：Receptionist,） / 丹尼尔·博克（饰：Additional Voice,） / Marabina Jaimes（饰：Additional Voice,） / Hideo Kimura（饰：Additional Voice,） / 黛娅娜·欧特里（饰：Additional Voice,） / 克里斯蒂·法瑞斯（饰：Additional Voice,） / Stan Sellers（饰：Additional Voice,） / Christian Kaplan（导演）"
/films/1219866,通往春天的列车,https://p0.pipi.cn/mmdb/d2dad5925372ff030c2ff71a66f8b7361fe6f.jpg?imageView2/1/w/218/h/300,7.4,中国大陆, 99分钟,2020-09-17中国大陆上映, 剧情  /  悬疑 ,280.0,324.0,李骥（导演） / 李岷城（饰：李大川） / 任素汐 / 陈宇星（饰：王坚） / 何巍然（饰：何大同） / 李骥（导演） / 李岷城（饰：李大川） / 任素汐 / 陈宇星（饰：王坚） / 何巍然（饰：何大同） / 杨钧涵（饰：佳慧）
/films/1218157,乔乔的异想世界,https://p0.pipi.cn/mmdb/d2dad5925372ff338f7a356306ca7c52bf482.png?imageView2/1/w/218/h/300,8.6,美国, 108分钟,2020-07-31中国大陆上映, 剧情  /  喜剧  /  战争 ,502.0,1134.0,塔伊加·维迪提（导演） / 罗曼·格里芬·戴维斯（饰：乔乔 Jojo Betzler） / 托马辛·麦肯齐（饰：艾尔莎 Elsa Korr） / 斯嘉丽·约翰逊（饰：罗茜 Rosie Betzler） / 塔伊加·维迪提（饰：希特勒 Adolf Hitler） / 塔伊加·维迪提（导演） / 罗曼·格里芬·戴维斯（饰：乔乔 Jojo Betzler） / 托马辛·麦肯齐（饰：艾尔莎 Elsa Korr） / 斯嘉丽·约翰逊（饰：罗茜 Rosie Betzler） / 塔伊加·维迪提（饰：希特勒 Adolf Hitler） / 山姆·洛克威尔（饰：Captain Klenzendorf） / 瑞贝尔·威尔森（饰：Fraulein Rahm） / 阿尔菲·艾伦（饰：Finkel） / Archie Yates（饰：Yorki） / 斯戴芬·莫昌特（饰：迪尔兹 Captain Deertz） / 加布里埃尔·安德鲁斯（饰：Herr Frosch） / 维多利亚·霍根 / 卢克·布兰登·菲尔德（饰：克里斯托弗 Christoph） / 朱迪思·乔治（饰：德语翻译） / 布莱恩·卡斯佩（饰：Herr Mueller） / 柯蒂斯·马修（饰：医生） / 罗伯特·伊斯特（饰：Herr Grusch） / 史丹斯拉夫·卡拉斯（饰：俄罗斯士兵） / 山姆·海加斯（饰：汉斯 Hans） / 克里斯蒂安·豪林斯（饰：Bazooka Boy） / 吉尔比·格里芬·戴维斯（饰：Clone） / 哈迪·格里芬·戴维斯（饰：Clone） / 比利·雷纳（饰：Herr Frosch） / 乔·温特劳布（饰：Herr Junker） / 贝萨尼·亚当斯（饰：秘书） / 阿奇·耶茨（饰：尤克） / Christian Clarke（饰：Hitler Youth） / 蕾切尔·威尔森 / Mark Taylor（导演） / 德斯·汉密尔顿（导演）
/films/1260225,灵偶契约2,https://p0.pipi.cn/mmdb/d2dad5925378070e1371f7c79ff45809288ab.jpg?imageView2/1/w/218/h/300,4.7,美国, 86分钟,2020-02-21美国上映, 悬疑  /  惊悚  /  恐怖 , None, None,威廉·布伦特·贝尔（导演） / 凯蒂·霍尔姆斯（饰：Liza） / 欧文·约曼（饰：Sean） / 克里斯托弗·康夫瑞（饰：Jude） / 拉尔夫·尹爱森（饰：Joseph） / 威廉·布伦特·贝尔（导演） / 凯蒂·霍尔姆斯（饰：Liza） / 欧文·约曼（饰：Sean） / 克里斯托弗·康夫瑞（饰：Jude） / 拉尔夫·尹爱森（饰：Joseph） / 安佳丽·杰（饰：Dr. Lawrence） / 奥利弗·莱斯（饰：Liam） / 娜塔莉·穆恩（饰：Pamela） / 达芙妮·霍斯金斯（饰：Sophie） / 乔莉·柯林斯（饰：Mary） / 艾莉尔·金（饰：Nanny Grace） / 乔安妮·金（饰：Nurse Receptionist） / 查尔斯·贾曼（饰：Man in Mask #2） / 娜基塔·科汉 / Ellie King（饰：Nanny Grace） / Karl Mercer（饰：Hospital Man） / Joanne Kimm（饰：Nurse Receptionist） / Deanna Brigidi（导演）
/films/1297911,我的女友是机器人,https://p0.pipi.cn/mmdb/d2dad5927a30e1339eb5352a7150416437f79.jpg?imageView2/1/w/218/h/300,7.5,中国大陆, 111分钟,2020-09-11中国大陆上映, 爱情  /  喜剧 ,2791.0,4261.0,王韦程（导演） / 辛芷蕾（饰：初一） / 包贝尔（饰：方元） / 刘冠麟 / 王艺诺 / 王韦程（导演） / 辛芷蕾（饰：初一） / 包贝尔（饰：方元） / 刘冠麟 / 王艺诺 / 杨晋恒（饰：餐馆老板儿子） / 魏翔 / 魏允熙（饰：陈姐） / 墨阳（饰：陈姐老公） / 刘丛飛（饰：巴士司机） / 纪美伊（饰：小花） / 樊先令（饰：混混） / 洪京京（饰：Elder sister Wang）
/films/1203282,热血合唱团,https://p0.pipi.cn/mmdb/d2dad59253751bb860d23c565b7652310a568.jpg?imageView2/1/w/218/h/300,8.6,中国香港, 97分钟,2020-11-13中国大陆上映, 剧情  /  音乐 ,2342.0,7009.0,关信辉（导演） / 刘德华（饰：严梓朗） / 卢冠廷 / 雷颂德 / 鄂靖文 / 关信辉（导演） / 刘德华（饰：严梓朗） / 卢冠廷 / 雷颂德 / 鄂靖文 / 吴岱融 / 谢君豪 / 李丽珍 / 林恺铃（饰：杨嘉碧） / 伍咏诗 / 关礼杰 / 王嘉慧 / 王智骞（饰：冯信希） / 吴卓衡 / 孙佳君 / 尹扬明 / 于淼 / 姚学智 / 王宜华 / 许明辉 / 郑丹瑞 / 王佳慧（饰：何妙丽）
/films/1186082,灰猎犬号,https://p0.pipi.cn/mmdb/d2dad592030807338f31393c973e01724b6f5.jpg?imageView2/1/w/218/h/300,7.6,美国, 91分钟,2020-07-10美国上映, 剧情  /  战争  /  历史 , None, None,"亚伦·施耐德（导演） / 汤姆·汉克斯（饰：Commander Ernest Krause） / 伊丽莎白·苏（饰：Evelyn） / 斯蒂芬·格拉汉姆（饰：Charlie Cole） / 亚伦·施耐德（导演） / 汤姆·汉克斯（饰：Commander Ernest Krause） / 伊丽莎白·苏（饰：Evelyn） / 斯蒂芬·格拉汉姆（饰：Charlie Cole） / 曼努埃尔·加西亚-鲁尔福（饰：Lopez） / 迈克尔·本茨（饰：Lt. Carling） / 罗布·摩根（饰：Cleveland） / 大卫·马尔登那多（饰：Temme） / 吉米·坦顿（饰：Lt. Harbutt） / 马特·赫尔姆（饰：Lt. Nystrom） / 汤姆·布里特尼（饰：Lt. Watson） / 特拉维斯·普里兹比尔斯基（饰：Dawson） / 杰里米·丹尼尔·麦登（饰：Farnsworth） / 戴文·德鲁伊（饰：Wallace） / 特拉维斯·昆汀（饰：Ipsen） / 威尔·普伦（饰：Talker #3） / 乔什·维金斯（饰：Trailer #1） / 迈克尔·卡罗洛（饰：FWD Lookout） / 凯莱布·J·塔格德（饰：Port Lookout） / 格雷森·拉塞尔（饰：Signalman #1） / 杰夫·阿德勒（饰：Rudel） / 戴夫·戴维斯（饰：Boatswain's Mate #1） / 李·诺里斯（饰：Messenger #2） / 切特·汉克斯（饰：Bushnell） / 卡尔·格洛斯曼（饰：Eppstein） / 马修·祖克（饰：Flusser） / B·马丁·威廉姆斯（饰：Waiter） / 乔恩·多纳休（饰：Al） / 伊恩·詹姆斯·科里特（饰：Dicky,） / 马克西米利安·奥辛斯基（饰：Eagle, (as Max Orsinski)） / 托马斯·克莱舒曼（饰：Grey Wolf,） / 多米尼克·基汀（饰：Harry,） / Craig Tate（饰：Pitts） / 凯斯·邦德（饰：Helmsman #1） / Ian Pala（饰：Radarman） / Jimi Stanton（饰：Lt. Harbutt） / Tony Beard（饰：20mm Gun Crew） / Joseph Poliquin（饰：Lee Helmsman #1） / 丹尼斯·托马斯IV（饰：Navy Crewman） / Parker Wierling（饰：Messenger #1） / Alex Kramer（饰：Talker #2） / Adam Aalderks（饰：Helmsman #2） / Kadrolsha Ona Carole（饰：Hotel Guest） / Kevin Collins（导演） / 弗兰辛·梅思勒（导演）"
